               #####        0.0000000000        0.2666666806        0.5333333611        0.8000000119        1.0666667223        1.3333333731        1.6000000238        1.8666666746        2.1333334446        2.4000000954        2.6666667461        2.9333333969        3.2000000477        3.4666666985        3.7333333492        4.0000000000
        0.0009999999        0.0000001984        0.0000001480        0.0000001112        0.0000000850        0.0000000664        0.0000000529        0.0000000430        0.0000000356        0.0000000298        0.0000000254        0.0000000218        0.0000000190        0.0000000166        0.0000000147        0.0000000131        0.0000000117
        0.0010843660        0.0000002709        0.0000002023        0.0000001522        0.0000001164        0.0000000910        0.0000000726        0.0000000590        0.0000000488        0.0000000410        0.0000000348        0.0000000300        0.0000000261        0.0000000229        0.0000000202        0.0000000180        0.0000000161
        0.0011758497        0.0000003700        0.0000002767        0.0000002083        0.0000001595        0.0000001247        0.0000000996        0.0000000810        0.0000000670        0.0000000563        0.0000000479        0.0000000412        0.0000000358        0.0000000314        0.0000000278        0.0000000247        0.0000000222
        0.0012750509        0.0000005054        0.0000003784        0.0000002851        0.0000002185        0.0000001709        0.0000001365        0.0000001111        0.0000000920        0.0000000773        0.0000000657        0.0000000566        0.0000000492        0.0000000432        0.0000000382        0.0000000340        0.0000000305
        0.0013826219        0.0000006904        0.0000005173        0.0000003901        0.0000002992        0.0000002342        0.0000001872        0.0000001524        0.0000001262        0.0000001060        0.0000000902        0.0000000777        0.0000000676        0.0000000593        0.0000000524        0.0000000467        0.0000000418
        0.0014992683        0.0000009429        0.0000007072        0.0000005337        0.0000004097        0.0000003209        0.0000002565        0.0000002089        0.0000001730        0.0000001454        0.0000001237        0.0000001067        0.0000000927        0.0000000813        0.0000000720        0.0000000641        0.0000000574
        0.0016257558        0.0000012876        0.0000009665        0.0000007300        0.0000005606        0.0000004394        0.0000003513        0.0000002863        0.0000002372        0.0000001994        0.0000001697        0.0000001463        0.0000001272        0.0000001116        0.0000000987        0.0000000879        0.0000000788
        0.0017629144        0.0000017578        0.0000013205        0.0000009981        0.0000007669        0.0000006013        0.0000004810        0.0000003921        0.0000003249        0.0000002732        0.0000002326        0.0000002005        0.0000001744        0.0000001530        0.0000001353        0.0000001206        0.0000001080
        0.0019116437        0.0000023988        0.0000018034        0.0000013639        0.0000010486        0.0000008225        0.0000006582        0.0000005366        0.0000004448        0.0000003741        0.0000003185        0.0000002746        0.0000002389        0.0000002096        0.0000001854        0.0000001652        0.0000001481
        0.0020729215        0.0000032721        0.0000024615        0.0000018627        0.0000014328        0.0000011244        0.0000009001        0.0000007340        0.0000006085        0.0000005119        0.0000004359        0.0000003759        0.0000003270        0.0000002869        0.0000002539        0.0000002262        0.0000002027
        0.0022478057        0.0000044607        0.0000033578        0.0000025423        0.0000019565        0.0000015359        0.0000012299        0.0000010032        0.0000008319        0.0000006999        0.0000005961        0.0000005141        0.0000004473        0.0000003925        0.0000003473        0.0000003095        0.0000002774
        0.0024374432        0.0000060770        0.0000045770        0.0000034672        0.0000026694        0.0000020962        0.0000016791        0.0000013699        0.0000011362        0.0000009561        0.0000008144        0.0000007024        0.0000006112        0.0000005364        0.0000004747        0.0000004230        0.0000003791
        0.0026430807        0.0000082723        0.0000062337        0.0000047244        0.0000036387        0.0000028583        0.0000022902        0.0000018689        0.0000015503        0.0000013048        0.0000011116        0.0000009587        0.0000008343        0.0000007323        0.0000006481        0.0000005775        0.0000005177
        0.0028660672        0.0000112507        0.0000084821        0.0000064312        0.0000049550        0.0000038935        0.0000031204        0.0000025468        0.0000021130        0.0000017787        0.0000015155        0.0000013072        0.0000011377        0.0000009986        0.0000008838        0.0000007876        0.0000007060
        0.0031078660        0.0000152857        0.0000115292        0.0000087449        0.0000067400        0.0000052975        0.0000042465        0.0000034667        0.0000028766        0.0000024217        0.0000020637        0.0000017802        0.0000015494        0.0000013602        0.0000012038        0.0000010728        0.0000009617
        0.0033700645        0.0000207439        0.0000156524        0.0000118766        0.0000091564        0.0000071987        0.0000057718        0.0000047126        0.0000039110        0.0000032930        0.0000028064        0.0000024210        0.0000021074        0.0000018501        0.0000016375        0.0000014594        0.0000013083
        0.0036543836        0.0000281152        0.0000212222        0.0000161081        0.0000124224        0.0000097687        0.0000078338        0.0000063973        0.0000053099        0.0000044713        0.0000038110        0.0000032879        0.0000028621        0.0000025129        0.0000022242        0.0000019823        0.0000017772
        0.0039626877        0.0000380521        0.0000287325        0.0000218153        0.0000168280        0.0000132360        0.0000106163        0.0000086709        0.0000071979        0.0000060617        0.0000051671        0.0000044580        0.0000038810        0.0000034077        0.0000030164        0.0000026883        0.0000024103
        0.0042970041        0.0000514215        0.0000388393        0.0000294971        0.0000227591        0.0000179047        0.0000143634        0.0000117329        0.0000097409        0.0000082040        0.0000069940        0.0000060344        0.0000052537        0.0000046132        0.0000040836        0.0000036396        0.0000032633
        0.0046595256        0.0000693710        0.0000524114        0.0000398148        0.0000307266        0.0000241773        0.0000193983        0.0000158478        0.0000131585        0.0000110834        0.0000094495        0.0000081534        0.0000070990        0.0000062339        0.0000055184        0.0000049186        0.0000044102
        0.0050526289        0.0000934147        0.0000705947        0.0000536402        0.0000414046        0.0000325849        0.0000261477        0.0000213644        0.0000177406        0.0000149442        0.0000127421        0.0000109949        0.0000095735        0.0000084072        0.0000074426        0.0000066338        0.0000059482
        0.0054788995        0.0001255429        0.0000948960        0.0000721203        0.0000556795        0.0000438258        0.0000351726        0.0000287414        0.0000238686        0.0000201077        0.0000171460        0.0000147955        0.0000128835        0.0000113145        0.0000100165        0.0000089282        0.0000080058
